FILE data/history.csv
```
segment,quarter,unemployment,hpi_growth,pd,lgd,prepay
A,45,5.687501291940512,0.025234701623593134,0.0336,0.3418929872383261,0.0294
A,46,5.306316385382069,-0.0004458867235123537,0.0296,0.3646542024274042,0.0306
A,47,6.837051389321505,-0.027918694841277125,0.0695,0.5464705245807664,0.0188
A,48,5.59533926594813,-0.00032235999233409113,0.036,0.39188966665311376,0.0245
A,49,5.675694725562136,0.024831681465742158,0.0293,0.353002986326268,0.0329
A,50,5.859787826731329,-0.01065561759892207,0.0426,0.45553004630177374,0.0245
A,51,5.711022522542968,-0.004522646262175127,0.0354,0.40070906764331227,0.0239
A,52,4.959055803958563,0.0484225419241916,0.0171,0.2053221421867646,0.0387
A,53,4.691048512491339,0.029709423852850452,0.0199,0.23819792717868382,0.0423
A,54,4.590401945175122,0.06448151515043093,0.0152,0.19514524025187194,0.0454
A,55,4.254046988640852,0.04633496120738705,0.0153,0.1959656200478394,0.0464
A,56,4.871667786939206,0.035172425382788315,0.0184,0.2682489812974725,0.0369
A,57,4.462808418107451,0.08237764157959618,0.012,0.14114302402807194,0.0475
A,58,4.325237470326151,0.09441845195264933,0.0109,0.14620601657565332,0.0549
A,59,3.407405355072062,0.08116272199969639,0.0099,0.12147981709906489,0.06
A,60,3.220576377094551,0.07639670323756315,0.0087,0.12568035159246715,0.0646
A,61,4.437928215934434,0.029711848304244712,0.0198,0.2597751937879797,0.0383
A,62,4.422156061732146,0.05390560610445948,0.0142,0.21336145020578273,0.0444
A,63,5.009107419922172,0.023466439911137026,0.0223,0.27721380499732196,0.0332
A,64,4.056850773542905,0.06748681862314002,0.0122,0.13107316553305748,0.0537
A,65,4.850216962938749,0.017960711863957896,0.0253,0.2996629290569622,0.0353
A,66,5.613487652816937,0.05228486535988783,0.0261,0.30401632777783594,0.0301
A,67,5.05941958865995,0.08166600835809931,0.0158,0.16741559534768266,0.0467
A,68,5.6483402080045355,0.048582529439603964,0.027,0.30881358097396727,0.0341
A,69,5.590280684776689,0.04802683734227793,0.0285,0.25541306280170767,0.0338
A,70,4.578784613575188,0.0714488752823744,0.0135,0.18182037960863792,0.0448
A,71,4.172702700880428,0.0631272727764295,0.0127,0.17533749686607766,0.0476
A,72,3.576589234504003,0.12205749035561174,0.0079,0.09363292608808908,0.0687
A,73,4.089519057319238,0.11308924462359532,0.0086,0.09523975705507126,0.0615
A,74,4.61524891188084,0.0598232054822622,0.017,0.20895342632071376,0.0462
A,75,4.712642226380816,0.07132222027196042,0.0157,0.16692111683028923,0.0487
A,76,3.821191777159638,0.035835770712548246,0.0153,0.2177075593765938,0.0476
A,77,3.693357383865686,0.019415273692458337,0.0162,0.2036973822981163,0.0446
A,78,3.410169155691206,0.038335822650207484,0.0133,0.21297245876056156,0.0539
A,79,3.529040622833287,0.04082521057041759,0.0145,0.19023085724985714,0.0488
A,80,4.346953388201667,0.056764943043986674,0.0134,0.20887464813146903,0.0433
B,1,5.0,0.03,0.0133,0.556426181606433,0.0367
B,2,4.172220148959893,0.006241969712329504,0.0108,0.5312643741371847,0.0372
B,3,4.548777882525327,0.014255953541650546,0.0128,0.5335414176064543,0.037
B,4,4.830178738231131,-0.017043091125118447,0.0159,0.6202432246263374,0.0349
B,5,4.769455350261526,-0.0001227725519630657,0.0145,0.5859302495133919,0.0317
B,6,5.494720395824579,0.02093341573774708,0.0157,0.6018088174988808,0.0372
B,7,5.2426385160575855,0.04230979852297295,0.0118,0.5300527676325631,0.0393
B,8,5.389135979517859,0.00173909418080459,0.0183,0.6413600692998214,0.0341
B,9,4.7427735480585085,0.015618525624139424,0.0145,0.5072036877784456,0.0399
B,10,5.133090304770887,0.006852145723673091,0.0178,0.5358468894089877,0.0343
B,11,4.621268981496783,0.015793378830707628,0.0134,0.5016075181197788,0.0428
B,12,5.18342028210429,0.004695529170960746,0.0157,0.5537858034055719,0.0367
B,13,3.1058951657656344,0.03523937178445465,0.0043,0.3954222711680239,0.0521
B,14,3.3420182269723897,-0.0025876573033389236,0.0081,0.5095283485421761,0.0436
B,15,3.4641313590086997,-0.0043288194037672464,0.0106,0.4778608560109883,0.042
B,16,2.5226330563765598,0.07505524539735606,0.003,0.2985861058733316,0.0695
B,17,3.24173292500285,0.10027389614443677,0.0034,0.25740766961501643,0.0687
B,18,4.481875851556115,0.008524166532021774,0.0118,0.5240133682049308,0.0388
B,19,4.031006774074132,0.024249534505956353,0.0089,0.5102492417963023,0.0466
B,20,4.547645737534814,0.006854904509013059,0.0134,0.5550375208484941,0.0386
B,21,4.005256325018316,0.04908472953759559,0.0058,0.41345402410602305,0.0504
B,22,5.119939204808635,0.029397482857533228,0.0145,0.5776608502240894,0.0378
B,23,5.4967022605550735,0.034995072365243476,0.0153,0.5461328314270653,0.0402
B,24,5.7790766611584505,-0.007501629821962896,0.0258,0.6641535303445639,0.0302
B,25,5.060539311090639,-0.008011313488034064,0.0198,0.5971513123172728,0.0331
B,26,5.172556361828651,-0.02247121917803701,0.0188,0.6160116020453829,0.0317
B,27,4.548168639434018,-0.01820439426142481,0.0157,0.588096290697832,0.0334
B,28,3.89205498484791,0.035817328109070456,0.007,0.4132550336857131,0.0498
B,29,5.10546121723164,-0.010774229356892644,0.0165,0.6297295915588002,0.0308
B,30,4.423276325716639,0.03857363259102066,0.0074,0.4722819040850985,0.0427
B,31,6.2023289892729965,-0.012623812869705549,0.0325,0.7138384241272614,0.0297
B,32,6.642081669402465,-0.032434003612377645,0.0433,0.753020544804385,0.0225
B,33,6.2109567348022185,-0.005580632965463586,0.0258,0.6760235259347313,0.0286
B,34,6.483907476225193,0.0028804808244802735,0.027,0.6796109425678359,0.0297
B,35,6.081970845634229,-0.0015905897466316904,0.0266,0.6703409308776007,0.03
B,36,5.702493926433297,0.003961561209618474,0.0196,0.6437295864412764,0.0335
B,37,6.216666775180533,-0.012602622846972597,0.0325,0.6807090507054603,0.0252
B,38,6.565835421466583,-0.036822785499472266,0.0435,0.8202104580458196,0.0223
B,39,6.219099759513772,-0.01798793017816907,0.0287,0.6885128241656706,0.0274
B,40,5.7167293236324355,-0.02096810107738096,0.0248,0.7170568656703754,0.0308
B,41,6.6073588102892735,-0.026094624595409427,0.0367,0.7669642357555968,0.0241
B,42,6.181097817962144,0.0021365692431888905,0.023,0.7118521740403402,0.0265
B,43,6.298094051818022,-0.006741435032942021,0.0279,0.6832519529070444,0.0255
B,44,5.845612544758786,-0.017286698130551295,0.0266,0.683539537124988,0.0307
B,45,5.687501291940512,0.025234701623593134,0.0171,0.5650674273427727,0.0371
B,46,5.306316385382069,-0.0004458867235123537,0.0177,0.6022311004298845,0.0308
B,47,6.837051389321505,-0.027918694841277125,0.0448,0.7671270899917372,0.0244
B,48,5.59533926594813,-0.00032235999233409113,0.021,0.6154122076005833,0.0322
B,49,5.675694725562136,0.024831681465742158,0.0171,0.5861436405813301,0.0325
B,50,5.859787826731329,-0.01065561759892207,0.0236,0.6581538149104641,0.03
B,51,5.711022522542968,-0.004522646262175127,0.0227,0.6341483759663142,0.034
B,52,4.959055803958563,0.0484225419241916,0.0117,0.4800082228890909,0.0427
B,53,4.691048512491339,0.029709423852850452,0.0108,0.5003717082660069,0.0414
B,54,4.590401945175122,0.06448151515043093,0.0064,0.42523685707325093,0.0477
B,55,4.254046988640852,0.04633496120738705,0.0064,0.43774171396410927,0.0499
B,56,4.871667786939206,0.035172425382788315,0.0116,0.4798105818347885,0.0441
B,57,4.462808418107451,0.08237764157959618,0.0058,0.4110181850437499,0.0542
B,58,4.325237470326151,0.09441845195264933,0.0038,0.3763834619302165,0.058
B,59,3.407405355072062,0.08116272199969639,0.0035,0.40046155778209064,0.059
B,60,3.220576377094551,0.07639670323756315,0.0039,0.32633373428232715,0.0663
B,61,4.437928215934434,0.029711848304244712,0.0096,0.5177502600024743,0.0462
B,62,4.422156061732146,0.05390560610445948,0.0073,0.44550070253894075,0.0457
B,63,5.009107419922172,0.023466439911137026,0.0126,0.5691107264540495,0.0396
B,64,4.056850773542905,0.06748681862314002,0.0059,0.3732437143250701,0.0543
B,65,4.850216962938749,0.017960711863957896,0.0129,0.5451662831847711,0.0399
B,66,5.613487652816937,0.05228486535988783,0.0097,0.5190166457445157,0.0415
B,67,5.05941958865995,0.08166600835809931,0.0078,0.3915945048369128,0.0499
B,68,5.6483402080045355,0.048582529439603964,0.0112,0.5552596865708188,0.0389
B,69,5.590280684776689,0.04802683734227793,0.0108,0.5582631819792268,0.0394
B,70,4.578784613575188,0.0714488752823744,0.0053,0.3963466390603614,0.0525
B,71,4.172702700880428,0.0631272727764295,0.0063,0.37502487286127467,0.0477
B,72,3.576589234504003,0.12205749035561174,0.0029,0.2845489743758214,0.0747
B,73,4.089519057319238,0.11308924462359532,0.0025,0.3580245436305134,0.0657
B,74,4.61524891188084,0.0598232054822622,0.0089,0.4667084534358002,0.05
B,75,4.712642226380816,0.07132222027196042,0.0074,0.44856145717544355,0.05
B,76,3.821191777159638,0.035835770712548246,0.0081,0.4772375585647496,0.0503
B,77,3.693357383865686,0.019415273692458337,0.0084,0.42928185416058984,0.048
B,78,3.410169155691206,0.038335822650207484,0.0056,0.43290316449008553,0.0529
B,79,3.529040622833287,0.04082521057041759,0.0058,0.3909485425157822,0.0496
B,80,4.346953388201667,0.056764943043986674,0.0075,0.39661686177028,0.0492
C,1,5.0,0.03,0.0141,0.2952928935581955,0.0514
C,2,4.172220148959893,0.006241969712329504,0.011,0.3135996176752507,0.0487
C,3,4.548777882525327,0.014255953541650546,0.0125,0.32839212758831626,0.0543
C,4,4.830178738231131,-0.017043091125118447,0.0145,0.3652602797356821,0.0372
C,5,4.769455350261526,-0.0001227725519630657,0.0151,0.33789621422637267,0.0436
C,6,5.494720395824579,0.02093341573774708,0.0144,0.32463173214890706,0.0426
C,7,5.2426385160575855,0.04230979852297295,0.0136,0.2900146932427013,0.0553
C,8,5.389135979517859,0.00173909418080459,0.0144,0.38211174074595633,0.0423
C,9,4.7427735480585085,0.015618525624139424,0.0135,0.3201866683420623,0.0489
C,10,5.133090304770887,0.006852145723673091,0.0133,0.3646322362253474,0.0409
C,11,4.621268981496783,0.015793378830707628,0.0119,0.3052108283908978,0.0521
C,12,5.18342028210429,0.004695529170960746,0.0157,0.35413686870985905,0.0396
C,13,3.1058951657656344,0.03523937178445465,0.0068,0.18591452127453897,0.0687
C,14,3.3420182269723897,-0.0025876573033389236,0.0101,0.31227793084438543,0.0559
C,15,3.4641313590086997,-0.0043288194037672464,0.0087,0.28568199473396744,0.0525
C,16,2.5226330563765598,0.07505524539735606,0.006,0.12868048524456643,0.1044
C,17,3.24173292500285,0.10027389614443677,0.0069,0.11828311394047013,0.1033
C,18,4.481875851556115,0.008524166532021774,0.012,0.3434889120057678,0.0453
C,19,4.031006774074132,0.024249534505956353,0.0096,0.2759722061679679,0.0545
C,20,4.547645737534814,0.006854904509013059,0.0149,0.3106264138749013,0.0476
C,21,4.005256325018316,0.04908472953759559,0.01,0.18338419240172615,0.0654
C,22,5.119939204808635,0.029397482857533228,0.0161,0.27914866004878736,0.0507
C,23,5.4967022605550735,0.034995072365243476,0.0125,0.3172069083435604,0.0472
C,24,5.7790766611584505,-0.007501629821962896,0.0183,0.4078010324377098,0.0362
C,25,5.060539311090639,-0.008011313488034064,0.014,0.3757327059974623,0.0385
C,26,5.172556361828651,-0.02247121917803701,0.0166,0.4286736148115214,0.0345
C,27,4.548168639434018,-0.01820439426142481,0.0157,0.3110510150408763,0.0367
C,28,3.89205498484791,0.035817328109070456,0.0082,0.23565724077174663,0.0624
C,29,5.10546121723164,-0.010774229356892644,0.0149,0.407383838843156,0.0374
C,30,4.423276325716639,0.03857363259102066,0.0112,0.2668116879398994,0.0612
C,31,6.2023289892729965,-0.012623812869705549,0.0224,0.43825646133102825,0.0329
C,32,6.642081669402465,-0.032434003612377645,0.0278,0.5120374573239441,0.0254
C,33,6.2109567348022185,-0.005580632965463586,0.0196,0.41178321841837257,0.0337
C,34,6.483907476225193,0.0028804808244802735,0.0196,0.4291241315061657,0.0333
C,35,6.081970845634229,-0.0015905897466316904,0.0189,0.3891034518541109,0.0363
C,36,5.702493926433297,0.003961561209618474,0.0157,0.38131688555333015,0.0387
C,37,6.216666775180533,-0.012602622846972597,0.0235,0.4577644719869862,0.0298
C,38,6.565835421466583,-0.036822785499472266,0.0255,0.5226324715783656,0.025
C,39,6.219099759513772,-0.01798793017816907,0.0236,0.5007747342442757,0.0274
C,40,5.7167293236324355,-0.02096810107738096,0.0215,0.42476185580206977,0.0347
C,41,6.6073588102892735,-0.026094624595409427,0.0279,0.514716919946449,0.0256
C,42,6.181097817962144,0.0021365692431888905,0.0199,0.40225985427596145,0.0356
C,43,6.298094051818022,-0.006741435032942021,0.0231,0.4213857561706911,0.0321
C,44,5.845612544758786,-0.017286698130551295,0.0193,0.4789061056645029,0.0298
C,45,5.687501291940512,0.025234701623593134,0.0127,0.3369820695643798,0.0415
C,46,5.306316385382069,-0.0004458867235123537,0.0162,0.37165512304852544,0.0446
C,47,6.837051389321505,-0.027918694841277125,0.0263,0.5438272870902215,0.0263
C,48,5.59533926594813,-0.00032235999233409113,0.0182,0.37082350240579115,0.0364
C,49,5.675694725562136,0.024831681465742158,0.0175,0.34869195522556745,0.0404
C,50,5.859787826731329,-0.01065561759892207,0.021,0.4435290348090457,0.0346
C,51,5.711022522542968,-0.004522646262175127,0.0188,0.4194703730371389,0.0356
C,52,4.959055803958563,0.0484225419241916,0.0129,0.2806958709619167,0.0516
C,53,4.691048512491339,0.029709423852850452,0.0113,0.2879059124929714,0.0534
C,54,4.590401945175122,0.06448151515043093,0.0095,0.19876963219286414,0.0683
C,55,4.254046988640852,0.04633496120738705,0.0112,0.23655502823253236,0.0609
C,56,4.871667786939206,0.035172425382788315,0.0116,0.2835636540223054,0.0543
C,57,4.462808418107451,0.08237764157959618,0.0089,0.16057531969283156,0.0765
C,58,4.325237470326151,0.09441845195264933,0.0081,0.12874904781715693,0.0858
C,59,3.407405355072062,0.08116272199969639,0.0076,0.1283848241178369,0.095
C,60,3.220576377094551,0.07639670323756315,0.006,0.12440837111676901,0.089
C,61,4.437928215934434,0.029711848304244712,0.0118,0.2559057036859359,0.0546
C,62,4.422156061732146,0.05390560610445948,0.011,0.19002374995816937,0.0639
C,63,5.009107419922172,0.023466439911137026,0.0127,0.27292886499972063,0.0483
C,64,4.056850773542905,0.06748681862314002,0.0082,0.1619486429170821,0.0729
C,65,4.850216962938749,0.017960711863957896,0.0159,0.3200109765909172,0.0476
C,66,5.613487652816937,0.05228486535988783,0.0152,0.3201369433355131,0.0528
C,67,5.05941958865995,0.08166600835809931,0.0117,0.21541158131561786,0.0732
C,68,5.6483402080045355,0.048582529439603964,0.0154,0.294780283618532,0.0536
C,69,5.590280684776689,0.04802683734227793,0.0128,0.2786082081054593,0.0498
C,70,4.578784613575188,0.0714488752823744,0.0107,0.19880191208786674,0.0746
C,71,4.172702700880428,0.0631272727764295,0.0094,0.1838966716208967,0.07
C,72,3.576589234504003,0.12205749035561174,0.0061,0.10084435091372525,0.1116
C,73,4.089519057319238,0.11308924462359532,0.0072,0.1148991859763582,0.105
C,74,4.61524891188084,0.0598232054822622,0.011,0.20499285876954704,0.0646
C,75,4.712642226380816,0.07132222027196042,0.0103,0.21389518499743781,0.0669
C,76,3.821191777159638,0.035835770712548246,0.0095,0.19702295085264085,0.0676
C,77,3.693357383865686,0.019415273692458337,0.0111,0.2417615537597793,0.0596
C,78,3.410169155691206,0.038335822650207484,0.009,0.20796991027026868,0.0696
C,79,3.529040622833287,0.04082521057041759,0.0082,0.2045865241401723,0.0705
C,80,4.346953388201667,0.056764943043986674,0.0101,0.20169509458147689,0.0633

```

FILE data/forecast.csv
```
quarter,unemployment,hpi_growth
1,4.303584214676459,0.05841932516348834
2,4.26021504115125,0.06007370728299
3,4.216845867626041,0.061728089402491665
4,4.173476694100834,0.06338247152199333
5,4.130107520575625,0.065036853641495
6,4.086738347050416,0.06669123576099667
7,4.043369173525209,0.06834561788049834
8,4.0,0.07

```

FILE data/pools.csv
```
pool_id,segment,balance,remaining_quarters
A1,A,3931935.0,4
A2,A,9779198.0,12
A3,A,3620769.0,24
A4,A,2602695.0,40
B1,B,9121778.0,4
B2,B,9726462.0,12
B3,B,9745594.0,24
B4,B,7346920.0,40
C1,C,9787122.0,4
C2,C,8955316.0,12
C3,C,9390156.0,24
C4,C,8264222.0,40

```

FILE data/policy.json
```
{"forecast_quarters": 8, "reversion_quarters": 4}
```
