FILE data/history.csv
```
segment,quarter,unemployment,hpi_growth,pd,lgd,prepay
B,23,4.695154957709318,0.07885671440629483,0.0099,0.3766114220633378,0.064
B,24,4.951085794211465,0.029987693865443425,0.0223,0.5150505783789565,0.0478
B,25,5.565338166907022,0.02353284364077881,0.036,0.5351907887296066,0.0416
B,26,4.778427062250802,0.023648760017476147,0.0197,0.5501402867439803,0.0505
B,27,4.696717113758825,0.0210253361322751,0.0194,0.49970665249138174,0.0501
B,28,4.799664512206919,0.05883175625327713,0.0171,0.44809985342140557,0.0607
B,29,4.760156263877651,0.048200397232427424,0.0151,0.4746991076354379,0.0564
B,30,5.175559529473,0.010686144660806245,0.0324,0.5629818845093854,0.0456
B,31,4.907621088386533,0.03086346605657556,0.0223,0.5314297174294706,0.0519
B,32,6.478321735128794,0.005636432437531445,0.0654,0.6314764387706522,0.0338
B,33,5.74566239339655,0.037681359597953934,0.0299,0.5227062934195228,0.0432
B,34,5.524396027091783,0.013436540785665411,0.0356,0.628373434083315,0.041
B,35,4.961370869213359,0.049851614652795126,0.0184,0.4791241708874284,0.0542
B,36,4.4605456709677265,0.053833187101954685,0.0136,0.35158961791336385,0.06
B,37,4.111821028931645,0.08082087594763263,0.008,0.3415546905905466,0.0684
B,38,4.63929722671512,0.05833406516719664,0.0138,0.3927662787025236,0.0571
B,39,5.156679465166511,0.044751246381151716,0.0191,0.4806302084737138,0.051
B,40,4.823626440756727,0.03008387474041135,0.0194,0.45957279747044966,0.0511
B,41,5.971736808026079,0.007748347528588537,0.0501,0.5815156066454004,0.0357
B,42,6.404341677043314,-0.0074914976077389145,0.075,0.6665705720662487,0.0354
B,43,5.9504462797772435,0.00472849426803746,0.0503,0.6512633242965769,0.0347
B,44,5.406810365507549,0.004475572436058374,0.0365,0.5911022561124527,0.0407
B,45,6.641038704657983,-0.009080418478296944,0.0888,0.6867039143061504,0.0318
B,46,6.043920095073748,0.016820357138757493,0.0497,0.6236836741288261,0.0371
B,47,6.0729128695369115,-0.019969012851896707,0.0666,0.6605577075981117,0.0347
B,48,5.15407174115945,0.00861981098516662,0.0279,0.5752123112483131,0.0446
B,49,4.898747008314414,-0.015794338674329,0.035,0.6484353718432991,0.0466
B,50,5.41440244100653,-0.00690405778510976,0.0453,0.6175301716123315,0.0396
B,51,5.416519176362155,0.0360432770688966,0.0258,0.4976377478072215,0.0448
B,52,5.019023305268464,0.04884459517567901,0.0159,0.4685558902271993,0.0503
B,53,4.380363109292397,0.050886185856557915,0.01,0.4332497972726641,0.0615
B,54,4.629358431212602,0.03563347716969369,0.0175,0.4786282715942219,0.0524
B,55,5.185989959308728,0.021567753347442535,0.028,0.5749201284546488,0.0442
B,56,4.213443043988999,0.047978102299822745,0.0119,0.43634527564962766,0.0618
B,57,4.957945150996826,0.015745189333168458,0.0252,0.4948611895838038,0.0447
B,58,5.646414635380442,0.001828736454794505,0.0464,0.6031546272206586,0.0416
B,59,5.813032633385518,-0.0018903727256414787,0.0526,0.6419460915397761,0.0373
B,60,6.2376022964729465,-0.01505888745097557,0.0719,0.6721450236556487,0.0379
B,61,5.332337127971606,0.006191190340339516,0.0348,0.6162262082053784,0.0427
B,62,4.695984309465405,0.01442668425990261,0.0221,0.5228771452356086,0.0552
B,63,4.087440716436551,0.020493351296528146,0.0126,0.5219428752729723,0.0563
B,64,4.353469448167095,0.01281029673623316,0.0197,0.5314199337435875,0.0526
B,65,3.72903791739286,0.027296748426351138,0.0087,0.43801223379146875,0.066
B,66,4.202957753512393,0.060674304247344144,0.0108,0.37217484033661985,0.0602
B,67,4.887067886863303,0.042097605258499204,0.0194,0.528433964766547,0.0525
B,68,4.971568268298751,0.018404176884440692,0.0242,0.5403991463795192,0.0442
B,69,5.2156919227012,0.020019856218046375,0.0281,0.5315657875032918,0.0477
B,70,5.048134004986429,0.03300240116390041,0.0192,0.5039152765568213,0.0534
B,71,5.34503160257784,0.03976550354699202,0.0247,0.5114064985367048,0.0448
B,72,5.76076619014624,0.02352297031668733,0.039,0.5746809100529241,0.0443
B,73,5.632910207351713,0.06345060397764483,0.0236,0.4751546325519134,0.0486
B,74,6.174587940432375,0.03509849719817297,0.0427,0.5802000484925229,0.0391
B,75,5.673457353608652,0.0884642099971358,0.016,0.38277271302627913,0.0508
B,76,5.163058011174589,0.058255149524976936,0.019,0.40055736705960315,0.0529
B,77,4.518393648619114,0.041797312404700665,0.0138,0.46925381497659674,0.0617
B,78,3.9394799412843575,0.024184790273256054,0.0135,0.46631824543695477,0.0608
B,79,3.9711343516205466,0.03613278684586651,0.0097,0.44803236621243514,0.0645
B,80,4.393272946804094,0.0583883247766966,0.0121,0.4163664089650669,0.0629
C,1,5.0,0.03,0.0069,0.3628533218992631,0.0504
C,2,5.871793863272331,0.023790440386218102,0.0131,0.44506768655533363,0.0397
C,3,5.1056195073877335,0.049771441909975477,0.0058,0.3096837871415554,0.0492
C,4,4.616678569728358,0.05163051710405653,0.0045,0.2986717059474553,0.0559
C,5,4.638921935045495,0.017070430211469517,0.0083,0.3819391747719419,0.0492
C,6,4.952779350611639,0.030162368887118707,0.0067,0.36901811829830333,0.0485
C,7,4.8732545362889255,0.07374359109326258,0.0043,0.24241343021850723,0.0569
C,8,4.935519179736033,0.036783189770758416,0.0058,0.37993523807787205,0.0481
C,9,3.0198871951724993,0.0906319066708891,0.0018,0.14792393374093996,0.0767
C,10,3.835679138683685,0.09634793054753178,0.0024,0.15243795830340784,0.069
C,11,4.043307077158801,0.07426433974020157,0.0025,0.2377913301598999,0.06
C,12,4.268283719726331,0.1043361248654681,0.0028,0.15117194922210433,0.0667
C,13,4.26339279444721,0.09317255582456895,0.0024,0.18444892384797004,0.0648
C,14,5.0712105284074465,0.08962003322856543,0.0042,0.24341383186567284,0.0534
C,15,5.637841326800864,0.07245998219400038,0.0062,0.27715999472026076,0.0482
C,16,4.8596024940309634,0.07217684377633082,0.0046,0.24928185397310304,0.0547
C,17,4.591722021883206,0.1025112143325578,0.0033,0.1529365244371655,0.0675
C,18,4.904711221291698,0.0836883199675054,0.0039,0.2390890896904569,0.0618
C,19,3.968682173339756,0.08517799410544566,0.0024,0.20004480221257573,0.0654
C,20,3.9801968238169696,0.0959314545293654,0.0019,0.19906607135031046,0.0678
C,21,4.271835475561803,0.08350584380435591,0.0032,0.2064454315883022,0.0611
C,22,4.752030028443737,0.08077336634309432,0.0045,0.26372853610031094,0.0613
C,23,4.695154957709318,0.07885671440629483,0.0026,0.24097034280934895,0.0591
C,24,4.951085794211465,0.029987693865443425,0.0079,0.39094329990315135,0.0453
C,25,5.565338166907022,0.02353284364077881,0.01,0.41381190898058284,0.0418
C,26,4.778427062250802,0.023648760017476147,0.006,0.38886681293181696,0.0479
C,27,4.696717113758825,0.0210253361322751,0.0057,0.3582648002016246,0.0489
C,28,4.799664512206919,0.05883175625327713,0.0033,0.2829866088752648,0.0546
C,29,4.760156263877651,0.048200397232427424,0.005,0.30318462689912723,0.0517
C,30,5.175559529473,0.010686144660806245,0.0107,0.3935957331939933,0.0435
C,31,4.907621088386533,0.03086346605657556,0.0067,0.3407109471255776,0.0473
C,32,6.478321735128794,0.005636432437531445,0.0191,0.5096351021408186,0.0346
C,33,5.74566239339655,0.037681359597953934,0.0091,0.35651548651075315,0.0451
C,34,5.524396027091783,0.013436540785665411,0.0124,0.445575089802887,0.0423
C,35,4.961370869213359,0.049851614652795126,0.0061,0.31218048213922245,0.0489
C,36,4.4605456709677265,0.053833187101954685,0.0046,0.27336686431615626,0.0572
C,37,4.111821028931645,0.08082087594763263,0.0032,0.18507088343332964,0.0644
C,38,4.63929722671512,0.05833406516719664,0.0038,0.26579696992029683,0.0565
C,39,5.156679465166511,0.044751246381151716,0.0061,0.3223371667581056,0.0478
C,40,4.823626440756727,0.03008387474041135,0.007,0.3480710946436147,0.0435
C,41,5.971736808026079,0.007748347528588537,0.017,0.4683655979545074,0.0385
C,42,6.404341677043314,-0.0074914976077389145,0.0193,0.5389979278637751,0.0314
C,43,5.9504462797772435,0.00472849426803746,0.0148,0.47366040542405585,0.0344
C,44,5.406810365507549,0.004475572436058374,0.011,0.4558703173738595,0.0435
C,45,6.641038704657983,-0.009080418478296944,0.0227,0.5478356377668637,0.0342
C,46,6.043920095073748,0.016820357138757493,0.0127,0.47379604604779535,0.0367
C,47,6.0729128695369115,-0.019969012851896707,0.0224,0.6015991319842371,0.0333
C,48,5.15407174115945,0.00861981098516662,0.009,0.4402763368262202,0.0418
C,49,4.898747008314414,-0.015794338674329,0.0116,0.48514937983068646,0.0407
C,50,5.41440244100653,-0.00690405778510976,0.0126,0.47996222900457636,0.0363
C,51,5.416519176362155,0.0360432770688966,0.0084,0.3538038901759921,0.0429
C,52,5.019023305268464,0.04884459517567901,0.0069,0.26317784770665387,0.0487
C,53,4.380363109292397,0.050886185856557915,0.0049,0.265816142551753,0.0543
C,54,4.629358431212602,0.03563347716969369,0.0055,0.3370559108404695,0.0557
C,55,5.185989959308728,0.021567753347442535,0.0081,0.43711358595086275,0.0428
C,56,4.213443043988999,0.047978102299822745,0.0047,0.2457054645181485,0.0557
C,57,4.957945150996826,0.015745189333168458,0.0099,0.42950468172298784,0.0433
C,58,5.646414635380442,0.001828736454794505,0.0141,0.528022358685581,0.0358
C,59,5.813032633385518,-0.0018903727256414787,0.0152,0.4456386195434434,0.0382
C,60,6.2376022964729465,-0.01505888745097557,0.0208,0.5760852335182943,0.0326
C,61,5.332337127971606,0.006191190340339516,0.0122,0.4490478790535993,0.0411
C,62,4.695984309465405,0.01442668425990261,0.0066,0.39469655959306077,0.0478
C,63,4.087440716436551,0.020493351296528146,0.0045,0.31726208747622264,0.0528
C,64,4.353469448167095,0.01281029673623316,0.0068,0.4400503444463503,0.048
C,65,3.72903791739286,0.027296748426351138,0.0046,0.32551737448202406,0.0573
C,66,4.202957753512393,0.060674304247344144,0.0022,0.2202720733815645,0.0622
C,67,4.887067886863303,0.042097605258499204,0.0069,0.3244648760017995,0.0534
C,68,4.971568268298751,0.018404176884440692,0.0076,0.40643559038931637,0.0484
C,69,5.2156919227012,0.020019856218046375,0.0087,0.4098776077802746,0.0462
C,70,5.048134004986429,0.03300240116390041,0.0073,0.3774115589381236,0.0447
C,71,5.34503160257784,0.03976550354699202,0.0081,0.3909683604773767,0.0436
C,72,5.76076619014624,0.02352297031668733,0.0114,0.4506203255839469,0.038
C,73,5.632910207351713,0.06345060397764483,0.0067,0.33823945074758494,0.0472
C,74,6.174587940432375,0.03509849719817297,0.0125,0.3893283513421748,0.0403
C,75,5.673457353608652,0.0884642099971358,0.0052,0.2596022001019493,0.0488
C,76,5.163058011174589,0.058255149524976936,0.0052,0.31825112769626523,0.053
C,77,4.518393648619114,0.041797312404700665,0.0054,0.3087646249294782,0.0527
C,78,3.9394799412843575,0.024184790273256054,0.0045,0.3132208146615357,0.0571
C,79,3.9711343516205466,0.03613278684586651,0.0046,0.31192174582434873,0.0556
C,80,4.393272946804094,0.0583883247766966,0.0036,0.3038845984463428,0.0588

```

FILE data/forecast.csv
```
quarter,unemployment,hpi_growth
1,4.781613828453582,0.04483978417960952
2,5.169954710103071,0.03129124358252244
3,5.558295591752559,0.01774270298543537
4,5.946636473402047,0.004194162388348296
5,6.334977355051535,-0.00935437820873878
6,6.723318236701024,-0.022902918805825845
7,7.111659118350512,-0.03645145940291293
8,7.5,-0.05

```

FILE data/pools.csv
```
pool_id,segment,balance,remaining_quarters
A1,A,6258655.0,4
A2,A,1394387.0,12
A3,A,6723346.0,24
A4,A,7357897.0,40
B1,B,1813983.0,4
B2,B,1906042.0,12
B3,B,6254335.0,24
B4,B,8279649.0,40
C1,C,5302133.0,4
C2,C,5931693.0,12
C3,C,5650400.0,24
C4,C,1829401.0,40

```

FILE data/policy.json
```
{"forecast_quarters": 8, "reversion_quarters": 4}
```
